"orgUnit","n_case","pev","rain_mm","temp_c","wealth_index","elevation","LLIN_use","csb_type","time_to_district","LLIN_wane","period"
"CSB1 AMBALAVOLO",8,19.0726634248516,32.2217802740724,25.3897874497439,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.16986301369863,"201910"
"CSB1 AMBALAVOLO",3,18.7864240252623,191.608828906744,26.5257087938735,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.25479452054795,"201911"
"CSB1 AMBALAVOLO",18,16.3095819504356,205.825824938456,26.4402337104901,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.33698630136986,"201912"
"CSB1 AMBALAVOLO",23,13.6489329497883,309.778810581363,25.4325836017841,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.42191780821918,"202001"
"CSB1 AMBALAVOLO",81,11.9700015263749,226.75537843717,24.6926032969068,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.50684931506849,"202002"
"CSB1 AMBALAVOLO",56,10.1688305193545,105.650753749456,23.8272635692229,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.58630136986301,"202003"
"CSB1 AMBALAVOLO",98,8.9686818606441,21.7677869329679,22.5920806646463,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.67123287671233,"202004"
"CSB1 AMBALAVOLO",51,8.93566351549189,16.5061330079497,21.313784742921,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.75342465753425,"202005"
"CSB1 AMBALAVOLO",22,5.85410006617266,0,18.9123585597507,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.83835616438356,"202006"
"CSB1 AMBALAVOLO",13,7.56300661900257,0,18.191979029451,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.92054794520548,"202007"
"CSB1 AMBALAVOLO",10,13.9293855814866,0,20.2279399775871,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.00547945205479,"202008"
"CSB1 AMBALAVOLO",4,16.574194447125,0,22.1291200234372,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.09041095890411,"202009"
"CSB1 AMBALAVOLO",9,14.9769272330031,26.933550191978,24.4299559377761,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.17260273972603,"202010"
"CSB1 AMBALAVOLO",54,23.0179961686289,55.9953714345168,26.0821070664527,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.25753424657534,"202011"
"CSB1 AMBALAVOLO",62,16.0286942828245,251.603485216927,25.7873920476042,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.33972602739726,"202012"
"CSB1 AMBALAVOLO",113,20.1213138222413,99.8329044827745,26.6705991495496,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.42465753424658,"202101"
"CSB1 AMBALAVOLO",129,12.6978181183105,405.156864011566,25.372240997712,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.50958904109589,"202102"
"CSB1 AMBALAVOLO",201,11.409062942551,158.297730994681,24.2579734502158,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.58630136986301,"202103"
"CSB1 AMBALAVOLO",91,8.87245675723701,86.3713550179486,23.0734506391926,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.67123287671233,"202104"
"CSB1 AMBALAVOLO",132,9.9226977799687,2.28434730876413,21.6326852132103,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.75342465753425,"202105"
"CSB1 AMBALAVOLO",59,7.77786200087454,0,19.2717451070836,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.83835616438356,"202106"
"CSB1 AMBALAVOLO",17,7.34531357761813,0,18.815950626337,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.92054794520548,"202107"
"CSB1 AMBALAVOLO",4,10.9566642555278,0,20.1117991292503,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,0.00273972602739726,"202108"
"CSB1 AMBALAVOLO",NA,14.6712818948105,0,21.9042394828363,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,0.0876712328767123,"202109"
"CSB1 AMBALAVOLO",35,18.200359715739,0,24.4140067907141,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,0.16986301369863,"202110"
"CSB1 AMBALAVOLO",49,22.1738602739312,197.179057619909,26.5775901555549,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,0.254794520547945,"202111"
"CSB1 AMBALAVOLO",52,21.3149287497951,196.267946516095,26.5109885905691,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,0.336986301369863,"202112"
"CSB1 AMBALAVOLO",113,12.3070870655838,434.820293931946,25.355266609052,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,0.421917808219178,"202201"
"CSB1 AMBALAVOLO",109,12.8560895450632,280.720631724537,24.9581376273016,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,0.506849315068493,"202202"
"CSB1 AMBALAVOLO",81,9.68749761625797,189.914507844643,24.1384078113462,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,0.583561643835616,"202203"
"CSB1 AMBALAVOLO",38,9.78891619736289,13.0808080084534,22.7363564124348,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,0.668493150684932,"202204"
"CSB1 AMBALAVOLO",48,9.26178757184157,0,21.5044116523145,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,0.750684931506849,"202205"
"CSB1 AMBALAVOLO",32,6.11107589248324,0,18.8580637936259,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,0.835616438356164,"202206"
"CSB1 AMBALAVOLO",19,7.76793634109171,0,18.3701727489706,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,0.917808219178082,"202207"
"CSB1 AMBALAVOLO",NA,12.2250490706102,0,20.3576596379081,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.0027397260274,"202208"
"CSB1 AMBALAVOLO",3,17.3178544724567,0,21.862816090193,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.08767123287671,"202209"
"CSB1 AMBALAVOLO",7,26.4666303321116,65.8520801211694,25.0322882131116,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.16986301369863,"202210"
"CSB1 AMBALAVOLO",11,23.1053264448982,156.031958358296,26.0249054753667,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.25479452054795,"202211"
"CSB1 AMBALAVOLO",13,17.5596522206392,145.828812600084,25.840369456935,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.33698630136986,"202212"
"CSB1 AMBALAVOLO",15,13.0407812858912,350.604641215786,25.2598772075579,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.42191780821918,"202301"
"CSB1 AMBALAVOLO",25,12.1168590729843,233.615319817791,24.8936169955737,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.50684931506849,"202302"
"CSB1 AMBALAVOLO",33,9.25682727362469,193.396807993228,24.2660042010904,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.58356164383562,"202303"
"CSB1 AMBALAVOLO",38,10.1073784449376,99.5059667602988,23.2500177283067,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.66849315068493,"202304"
"CSB1 AMBALAVOLO",62,9.43993787302247,0,21.9808006303765,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.75068493150685,"202305"
"CSB1 AMBALAVOLO",34,10.3111022206952,0,20.5122175966805,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.83561643835616,"202306"
"CSB1 AMBALAVOLO",19,8.82717742924612,0,19.2214215825594,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,1.91780821917808,"202307"
"CSB1 AMBALAVOLO",13,8.8464202059122,0,20.3890291910335,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.0027397260274,"202308"
"CSB1 AMBALAVOLO",3,19.3285856095243,0,22.9927292853334,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.08767123287671,"202309"
"CSB1 AMBALAVOLO",NA,19.7842462261475,97.1056310066544,26.0524842651664,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.16986301369863,"202310"
"CSB1 AMBALAVOLO",NA,16.4730039497292,48.4208030453,25.651460575686,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.25479452054795,"202311"
"CSB1 AMBALAVOLO",25,17.9271956864317,159.322810228336,26.3323243233481,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.33698630136986,"202312"
"CSB1 AMBALAVOLO",31,NA,NA,NA,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.42191780821918,"202401"
"CSB1 AMBALAVOLO",48,NA,NA,NA,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.50684931506849,"202402"
"CSB1 AMBALAVOLO",32,NA,NA,NA,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.58630136986301,"202403"
"CSB1 AMBALAVOLO",4,NA,NA,NA,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.67123287671233,"202404"
"CSB1 AMBALAVOLO",55,NA,NA,NA,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.75342465753425,"202405"
"CSB1 AMBALAVOLO",23,NA,NA,NA,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.83835616438356,"202406"
"CSB1 AMBALAVOLO",28,NA,NA,NA,2.53209486497458,380.944776119403,0.289976705109649,"CSB1",6.233,2.92054794520548,"202407"
"CSB1 AMBODIARA SUD",2,16.6146496407749,64.2748381470739,24.0648466822385,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.16986301369863,"201510"
"CSB1 AMBODIARA SUD",5,16.6495393469341,91.8926208320814,25.1068655456295,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.254794520547945,"201511"
"CSB1 AMBODIARA SUD",5,11.7631250486527,269.920886356604,25.1785223450943,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.336986301369863,"201512"
"CSB1 AMBODIARA SUD",18,12.5805729879424,168.612396039393,24.4052731141941,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.421917808219178,"201601"
"CSB1 AMBODIARA SUD",17,10.2017824387352,186.074208701552,24.2891423647317,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.506849315068493,"201602"
"CSB1 AMBODIARA SUD",12,8.58273143431711,269.268050427493,23.4007774008299,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.586301369863014,"201603"
"CSB1 AMBODIARA SUD",12,8.85878230443403,7.83114368754178,22.0384922144467,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.671232876712329,"201604"
"CSB1 AMBODIARA SUD",5,5.8280970293987,0,18.6660631551227,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.753424657534247,"201605"
"CSB1 AMBODIARA SUD",1,5.74834405996395,0,17.3467936836695,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.838356164383562,"201606"
"CSB1 AMBODIARA SUD",4,6.27730959934136,0,16.7216057316859,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.920547945205479,"201607"
"CSB1 AMBODIARA SUD",1,10.2496661525823,0,18.666071145017,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.00547945205479,"201608"
"CSB1 AMBODIARA SUD",0,15.1424845092272,0,21.0398259723697,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.09041095890411,"201609"
"CSB1 AMBODIARA SUD",3,21.9944101464231,64.8795372685896,24.7332371123979,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.17260273972603,"201610"
"CSB1 AMBODIARA SUD",5,18.0121889109978,164.15645561435,25.2570915761103,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.25753424657534,"201611"
"CSB1 AMBODIARA SUD",0,20.5904467992725,68.1518450765742,25.620379477182,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.33972602739726,"201612"
"CSB1 AMBODIARA SUD",NA,21.8037410940142,47.9536893099193,25.7109192004592,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.42465753424658,"201701"
"CSB1 AMBODIARA SUD",13,13.171374133132,251.696425500359,24.7177453778802,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.50958904109589,"201702"
"CSB1 AMBODIARA SUD",29,8.29215527870744,234.423475096112,23.259409939826,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.58630136986301,"201703"
"CSB1 AMBODIARA SUD",57,7.63301529032933,42.0391779525478,21.8907162679045,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.67123287671233,"201704"
"CSB1 AMBODIARA SUD",10,7.64649950512432,0,20.4019037003613,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.75342465753425,"201705"
"CSB1 AMBODIARA SUD",14,5.92769713530058,0,18.4724499661561,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.83835616438356,"201706"
"CSB1 AMBODIARA SUD",9,7.09139336815841,0,17.5992484599291,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.92054794520548,"201707"
"CSB1 AMBODIARA SUD",5,8.04299489603525,0,18.3752118846452,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,2.00547945205479,"201708"
"CSB1 AMBODIARA SUD",5,11.7188302505898,0,21.2228564196479,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,2.09041095890411,"201709"
"CSB1 AMBODIARA SUD",8,12.5030215289821,0,23.6536736546492,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,2.17260273972603,"201710"
"CSB1 AMBODIARA SUD",15,10.2928304751732,164.751196046828,24.1736028441403,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,2.25753424657534,"201711"
"CSB1 AMBODIARA SUD",15,12.3284384562091,231.97512804331,24.6132291458158,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,2.33972602739726,"201712"
"CSB1 AMBODIARA SUD",19,12.3886307092466,279.407063026438,24.0506811303773,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,2.42465753424658,"201801"
"CSB1 AMBODIARA SUD",32,11.5890972679195,199.040060119903,24.0791102330196,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,2.50958904109589,"201802"
"CSB1 AMBODIARA SUD",58,10.9938537001802,109.438603604029,23.4749231489261,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,2.58630136986301,"201803"
"CSB1 AMBODIARA SUD",17,7.58423475827068,45.1051898063878,21.5629524939724,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,2.67123287671233,"201804"
"CSB1 AMBODIARA SUD",24,7.21580334229828,0,20.3344888126323,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,2.75342465753425,"201805"
"CSB1 AMBODIARA SUD",5,7.37016046562329,0,18.48273362005,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,2.83835616438356,"201806"
"CSB1 AMBODIARA SUD",3,5.34520905343413,0,16.74799720531,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,2.92054794520548,"201807"
"CSB1 AMBODIARA SUD",2,11.5972338965234,0,19.3744836516309,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.00273972602739726,"201808"
"CSB1 AMBODIARA SUD",0,15.7994617124758,0,21.953039796576,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.0876712328767123,"201809"
"CSB1 AMBODIARA SUD",5,14.140184168369,18.4290288823396,23.4753710999039,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.16986301369863,"201810"
"CSB1 AMBODIARA SUD",10,12.4257590456665,77.3695095433548,24.4930394759201,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.254794520547945,"201811"
"CSB1 AMBODIARA SUD",0,15.5428912789838,129.284742938907,25.1372136482329,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.336986301369863,"201812"
"CSB1 AMBODIARA SUD",11,11.2972529269835,312.241229601764,24.6379169394813,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.421917808219178,"201901"
"CSB1 AMBODIARA SUD",6,12.3250210842128,154.729074082827,24.3960172676245,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.506849315068493,"201902"
"CSB1 AMBODIARA SUD",35,9.24408754800737,122.692100891601,23.503669658403,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.583561643835616,"201903"
"CSB1 AMBODIARA SUD",6,8.77353475143378,48.9587598740466,22.7536154757261,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.668493150684932,"201904"
"CSB1 AMBODIARA SUD",16,6.90300125281671,0,20.2535254677252,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.750684931506849,"201905"
"CSB1 AMBODIARA SUD",0,4.50412968197201,11.3935484499799,17.7491259759346,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.835616438356164,"201906"
"CSB1 AMBODIARA SUD",0,7.31123572764463,0,17.5759855949827,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,0.917808219178082,"201907"
"CSB1 AMBODIARA SUD",6,10.6202686071971,0,19.2202161661413,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.0027397260274,"201908"
"CSB1 AMBODIARA SUD",2,10.3786815847077,0,21.327142336948,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.08767123287671,"201909"
"CSB1 AMBODIARA SUD",0,14.6682987401196,39.5153444706216,24.3308150386481,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.16986301369863,"201910"
"CSB1 AMBODIARA SUD",11,14.714313266297,181.373547950753,25.52244411965,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.25479452054795,"201911"
"CSB1 AMBODIARA SUD",18,13.4283253828639,201.967625073529,25.2795717701903,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.33698630136986,"201912"
"CSB1 AMBODIARA SUD",20,10.9703837494222,324.750288845993,24.2959789581923,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.42191780821918,"202001"
"CSB1 AMBODIARA SUD",73,9.9970094268181,234.947778894142,23.7455642115085,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.50684931506849,"202002"
"CSB1 AMBODIARA SUD",9,8.49943311927048,92.671128856217,22.8281363457939,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.58630136986301,"202003"
"CSB1 AMBODIARA SUD",17,7.30113349978449,14.3779644268775,21.538244360504,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.67123287671233,"202004"
"CSB1 AMBODIARA SUD",52,7.07302837324184,4.9535572641923,20.0824557711214,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.75342465753425,"202005"
"CSB1 AMBODIARA SUD",18,4.7275696383175,0,17.2634761376125,2.82262505694828,613.798864557989,0.318095289918708,"CSB1",5.717,1.83835616438356,"202006"
